1,Bountiful Promenade
1,Exquisite Blood
1,Canopy Vista
1,Verdant Catacombs
1,Marsh Flats
1,Windswept Heath
1,Noxious Revival
3,Plains
1,"Ikra Shidiqi, the Usurper"
1,Ad Nauseam
1,Dauthi Voidwalker
1,Rest in Peace
2,Swamp
4,Forest
1,Gavony Township
1,Anguished Unmaking
1,Assassin's Trophy
1,Farseek
1,Nurturing Peatland
1,"Lathiel, the Bounteous Dawn"
1,Sylvan Library
1,Teferi's Protection
1,Talisman of Hierarchy
1,Talisman of Resilience
1,Talisman of Unity
1,Shattered Sanctum
1,Deathcap Glade
1,Overgrown Farmland
1,Swords to Plowshares
1,Veinwitch Coven
1,Ezzaroot Channeler
1,Trudge Garden
1,Blossoming Bogbeast
1,Accomplished Alchemist
1,"Heliod, Sun-Crowned"
1,"Trelasarra, Moon Dancer"
1,Cleric Class
1,Angel of Destiny
1,"Sorin, Vengeful Bloodlord"
1,Eerie Ultimatum
1,Tymna the Weaver
1,Mana Confluence
1,City of Brass
1,Rampant Growth
1,Wild Growth
1,Soul Warden
1,Sol Ring
1,Sunpetal Grove
1,Vizkopa Guildmage
1,Toxic Deluge
1,Cultivate
1,Bolas's Citadel
1,Kodama's Reach
1,Elves of Deep Shadow
1,Godless Shrine
1,Essence Warden
1,Caves of Koilos
1,Llanowar Elves
1,Beast Within
1,Command Tower
1,Path to Exile
1,Overgrown Tomb
1,Deathrite Shaman
1,Llanowar Wastes
1,Birds of Paradise
1,Heroic Intervention
1,Nature's Claim
1,Arcane Signet
1,Aetherflux Reservoir
1,Avacyn's Pilgrim
1,Nykthos Paragon
1,Sanguine Bond
1,Alhammarret's Archive
1,Well of Lost Dreams
1,Mortality Spear
1,Beledros Witherbloom
1,"Dina, Soul Steeper"
1,"Valentin, Dean of the Vein // Lisette, Dean of the Root"
1,Crested Sunmare
1,Three Visits
1,Undergrowth Stadium
1,Vault of Champions
1,Archangel of Thune
1,Rhox Faithmender
1,"Vito, Thorn of the Dusk Rose"
1,Indatha Triome
1,Smothering Tithe
1,Temple Garden
1,Soul's Attendant
1,"Kambal, Consul of Allocation"
1,Fumigate
1,Authority of the Consuls
1,Blind Obedience
1,Woodland Cemetery
1,Isolated Chapel
