1,Anguished Unmaking
1,Rite of Harmony
1,Sunpetal Grove
1,"Chatterfang, Squirrel General"
1,Darkbore Pathway // Slitherbore Pathway
1,Prava of the Steel Legion
1,Branchloft Pathway // Boulderloft Pathway
1,Brightclimb Pathway // Grimclimb Pathway
1,"Ashaya, Soul of the Wild"
1,Birds of Paradise
1,Scute Swarm
1,"Adeline, Resplendent Cathar"
1,"Toski, Bearer of Secrets"
1,Undergrowth Stadium
1,"Elesh Norn, Grand Cenobite"
1,Cathars' Crusade
1,Emeria Angel
1,Overgrown Farmland
1,Godless Shrine
1,City of Brass
1,Mycoloth
1,Avacyn's Pilgrim
1,Vault of Champions
1,Heroic Intervention
1,Woodland Cemetery
1,Nurturing Peatland
5,Forest
1,Arcane Signet
1,Indatha Triome
1,Isolated Chapel
1,Mortality Spear
1,Kodama's Reach
1,Corpse Knight
1,Mana Confluence
1,Martial Coup
1,Teferi's Protection
1,Overgrown Tomb
1,Anointed Procession
4,Plains
1,Inkshield
1,Deathcap Glade
1,Shattered Sanctum
1,Path to Exile
1,Pitiless Plunderer
1,Rampant Growth
1,Skullclamp
1,Champion of Lambholt
1,Bastion of Remembrance
1,Aura Shards
1,Rampaging Baloths
1,Elves of Deep Shadow
1,Beledros Witherbloom
1,Avenger of Zendikar
1,Farseek
1,Second Harvest
1,Talisman of Unity
1,Swords to Plowshares
2,Swamp
1,Doubling Season
1,Wild Growth
1,Zulaport Cutthroat
1,Sol Ring
1,Assassin's Trophy
1,Craterhoof Behemoth
1,Cruel Celebrant
1,Eldrazi Monument
1,"Ikra Shidiqi, the Usurper"
1,Rhys the Redeemed
1,Awakening Zone
1,Temple Garden
1,Command Tower
1,Felidar Retreat
1,Caves of Koilos
1,Bountiful Promenade
1,Hour of Reckoning
1,Cultivate
1,Talisman of Hierarchy
1,Gavony Township
1,Llanowar Elves
1,"Maja, Bretagard Protector"
1,Parallel Lives
1,Llanowar Wastes
1,Talisman of Resilience
1,Akroma's Will
1,Call the Coppercoats
1,Trostani Discordant
1,Intangible Virtue
1,Sundering Growth
1,Beast Within
1,Three Visits
1,Smothering Tithe
1,Mentor of the Meek
