1,Hinterland Harbor
1,"Nezahal, Primal Tide"
1,Consecrated Sphinx
1,Nature's Claim
1,"Tishana, Voice of Thunder"
1,Song of the Dryads
1,Basalt Monolith
1,Vizier of the Menagerie
1,Cyclonic Rift
1,Heroic Intervention
1,Birds of Paradise
1,Counterspell
1,Void Winnower
1,"Nissa, Vastwood Seer // Nissa, Sage Animist"
1,Reclamation Sage
1,Yavimaya Coast
1,Mana Confluence
1,Murkfiend Liege
1,Swan Song
1,Elvish Mystic
1,Eternal Witness
1,Breeding Pool
1,Dispel
1,Worldspine Wurm
1,Craterhoof Behemoth
1,Soul of the Harvest
1,Sol Ring
1,Command Tower
1,Beast Within
1,Noxious Revival
1,Green Sun's Zenith
1,Preordain
1,"Kozilek, Butcher of Truth"
1,It That Betrays
1,"Ulamog, the Infinite Gyre"
1,Joraga Treespeaker
1,Regal Force
1,Flooded Grove
1,Ponder
1,Llanowar Elves
1,Dryad Arbor
1,Pongify
1,Seedborn Muse
1,Rhystic Study
1,Priest of Titania
1,City of Brass
1,Worldly Tutor
1,Fyndhorn Elves
1,Elvish Archdruid
1,"Arixmethes, Slumbering Isle"
1,Biomancer's Familiar
1,Frilled Mystic
1,Incubation Druid
1,Emergence Zone
13,Snow-Covered Forest
5,Snow-Covered Island
1,Waterlogged Grove
1,Talisman of Curiosity
1,Veil of Summer
1,Temple of Mystery
1,Nyxbloom Ancient
1,Arcane Signet
1,Fierce Guardianship
1,Wilderness Reclamation
1,"Kinnan, Bonder Prodigy"
1,Sylvan Library
1,Rejuvenating Springs
1,Three Visits
1,"Thrasios, Triton Hero"
1,Barkchannel Pathway // Tidechannel Pathway
1,"Koma, Cosmos Serpent"
1,Vineglimmer Snarl
1,Cultivate
1,Brainstorm
1,Wandering Archaic // Explore the Vastlands
1,Simic Signet
1,Terastodon
1,Rampant Growth
1,"Yavimaya, Cradle of Growth"
1,"Vorinclex, Voice of Hunger"
1,"Jin-Gitaxias, Core Augur"
1,Circle of Dreams Druid
1,Alchemist's Refuge
1,Dreamroot Cascade
