1,Mana Drain
1,Mind Stone
1,Countervailing Winds
1,Forsake the Worldly
1,Censor
1,Sacred Excavation
1,Limits of Solidarity
1,Sweltering Suns
1,Cyclonic Rift
1,Enlightened Tutor
1,Mystical Tutor
1,Thought Vessel
1,Containment Priest
1,Starstorm
1,Flooded Strand
1,Cloud of Faeries
1,Chromatic Lantern
1,Hallowed Fountain
1,Steam Vents
1,Elixir of Immortality
1,Laboratory Maniac
1,Akroma's Vengeance
1,Sol Ring
1,Command Tower
1,Arid Mesa
1,Marsh Flats
1,Scalding Tarn
1,Angelsong
1,Tolaria West
1,Sacred Foundry
1,Fellwar Stone
1,Chrome Mox
1,Decree of Silence
1,Decree of Annihilation
1,Astral Slide
1,Complicate
1,Mage's Guile
1,Miscalculation
1,Ancient Tomb
1,Sea of Clouds
1,"Jace, Wielder of Mysteries"
1,Snow-Covered Mountain
4,Snow-Covered Island
1,Snow-Covered Plains
1,Secluded Steppe
1,Lonely Sandbar
1,Hall of Heliod's Generosity
1,Forgotten Cave
1,Tectonic Reformation
1,Rebuild
1,Gilded Light
1,Bag of Holding
1,Dockside Extortionist
1,Ash Barrens
1,Idyllic Tutor
1,Thassa's Oracle
1,Drannith Stinger
1,"Gavi, Nest Warden"
1,Shredded Sails
1,Neutralize
1,Boon of the Wish-Giver
1,Drannith Magistrate
1,Valiant Rescuer
1,Arcane Signet
1,"Yidaro, Wandering Monster"
1,"Rielle, the Everwise"
1,Ominous Seas
1,Dismantling Wave
1,Astral Drift
1,Fluctuator
1,Go for Blood
1,Fierce Guardianship
1,Decree of Justice
1,Cast Out
1,Smoldering Crater
1,Remote Isle
1,Reliquary Tower
1,Irrigated Farmland
1,Drifting Meadow
1,Desert of the True
1,Desert of the Fervent
1,Desert of the Mindful
1,Slice and Dice
1,Vizier of Tumbling Sands
1,New Perspectives
1,Nimble Obstructionist
1,Hieroglyphic Illumination
1,Drake Haven
1,Raugrin Triome
1,Frostveil Ambush
1,Training Center
1,Spectator Seating
1,Riverglide Pathway // Lavaglide Pathway
1,Needleverge Pathway // Pillarverge Pathway
1,Hengegate Pathway // Mistgate Pathway
1,Alhammarret's Archive
1,Deserted Beach
