1,Myriad Landscape
1,"Kokusho, the Evening Star"
1,By Force
1,Canyon Slough
1,Basilisk Collar
1,Hanweir Battlements
1,Toxic Deluge
1,Mana Crypt
1,Act of Aggression
1,Smoldering Marsh
1,Dark Petition
1,Chandra's Ignition
1,Temur Battle Rage
1,Chaos Warp
1,Polluted Delta
1,Wooded Foothills
1,Rolling Earthquake
1,"Urborg, Tomb of Yawgmoth"
1,Treasonous Ogre
1,Mana Confluence
1,Temple of Malice
1,"Erebos, God of the Dead"
1,Gray Merchant of Asphodel
1,Read the Bones
1,Whip of Erebos
1,"Nykthos, Shrine to Nyx"
1,Havoc Festival
1,Rakdos Charm
1,Elixir of Immortality
1,Reliquary Tower
1,Essence Harvest
1,Exquisite Blood
1,Fling
1,Dragonskull Summit
1,Terminate
1,Rakdos Signet
1,Sol Ring
1,Command Tower
1,Mindcrank
1,Exsanguinate
1,Tainted Strike
1,Whispersilk Cloak
1,Bloodchief Ascension
1,Arid Mesa
1,Marsh Flats
1,Scalding Tarn
1,Verdant Catacombs
1,Cabal Coffers
1,Demonic Tutor
1,Ad Nauseam
1,Rite of Consumption
1,Wound Reflection
1,Graven Cairns
1,Obsidian Battle-Axe
1,Sulfurous Springs
1,Imp's Mischief
1,Temporal Extortion
1,Blood Crypt
1,Infernal Contract
1,Dark Confidant
1,Blessing of Leeches
1,Sensei's Divining Top
1,"Boseiju, Who Shelters All"
1,Hall of the Bandit Lord
1,Devour in Shadow
1,Plunge into Darkness
1,Talisman of Indulgence
1,Unspeakable Symbol
1,Bloodstained Mire
1,Tarnished Citadel
1,Soul Channeling
1,Phyrexian Reclamation
1,Yawgmoth's Will
1,Hatred
1,Ancient Tomb
1,Necropotence
1,Mana Vault
1,Vampiric Tutor
1,Phyrexian Purge
1,Fire Covenant
1,Luxury Suite
1,Swiftfoot Boots
1,Doom Whisperer
1,Bedevil
1,Kaya's Ghostform
1,Bolas's Citadel
2,Snow-Covered Mountain
6,Snow-Covered Swamp
1,"Vilis, Broker of Blood"
1,Lightning Greaves
1,"Greven, Predator Captain"
1,Solemn Simulacrum
1,Shadowspear
1,Arcane Signet
