1,Flusterstorm
1,Mana Drain
1,Cyclonic Rift
1,Whir of Invention
1,Dramatic Reversal
1,Inventors' Fair
1,Counterspell
1,Future Sight
1,Mystical Tutor
1,Mana Crypt
1,Trail of Evidence
1,Tezzeret the Seeker
1,Everflowing Chalice
1,Mox Opal
1,Spellskite
1,Sapphire Medallion
1,Dig Through Time
1,Flooded Strand
1,Polluted Delta
1,Fact or Fiction
1,Swan Song
1,Academy Ruins
1,Dispel
1,Codex Shredder
1,Grafdigger's Cage
1,Negate
1,Sol Ring
1,Gitaxian Probe
1,Mental Misstep
1,Preordain
1,Recurring Insight
1,Misty Rainforest
1,Scalding Tarn
1,Fabricate
1,Ponder
1,Delay
1,Pact of Negation
1,Mishra's Bauble
1,Muddle the Mixture
1,Sensei's Divining Top
1,Reshape
1,Chrome Mox
1,Isochron Scepter
1,Chain of Vapor
1,Cephalid Coliseum
1,Rhystic Study
1,Brainstorm
1,Saprazzan Skerry
1,Grim Monolith
1,Gilded Drake
1,Time Spiral
1,Windfall
1,Mox Diamond
1,Intuition
1,Lotus Petal
1,Static Orb
1,Ancient Tomb
1,Mana Vault
1,Urza's Bauble
1,Impulse
1,Force of Will
1,Merchant Scroll
1,Mystic Remora
1,Jeweled Amulet
1,Winter Orb
1,Copy Artifact
1,Power Artifact
1,Transmute Artifact
1,Spellseeker
1,Etherium Sculptor
1,Sleight of Hand
1,Back to Basics
1,Blast Zone
1,Narset's Reversal
1,"Narset, Parter of Veils"
20,Snow-Covered Island
1,Force of Negation
1,Prismatic Vista
1,"Urza, Lord High Artificer"
1,Arcum's Astrolabe
1,Witching Well
