1,"Marwyn, the Nurturer"
1,Nature's Claim
1,Heroic Intervention
1,Natural Order
1,Maze of Ith
1,Woodland Bellower
1,Shamanic Revelation
1,"Freyalise, Llanowar's Fury"
1,Windswept Heath
1,Wooded Foothills
1,Chord of Calling
1,Reclamation Sage
1,"Nykthos, Shrine to Nyx"
1,Elvish Mystic
1,Summoner's Pact
1,Elvish Visionary
1,"Yeva, Nature's Herald"
1,Craterhoof Behemoth
1,Sol Ring
1,Beast Within
1,Triumph of the Hordes
1,"Vorinclex, Voice of Hunger"
1,Green Sun's Zenith
1,Viridian Corrupter
1,"Ezuri, Renegade Leader"
1,Genesis Wave
1,Fauna Shaman
1,Sylvan Ranger
1,Joraga Treespeaker
1,Arbor Elf
1,Misty Rainforest
1,Verdant Catacombs
1,Helix Pinnacle
1,Regal Force
1,Devoted Druid
1,Umbral Mantle
1,Heritage Druid
1,Elvish Harbinger
1,Primal Command
1,Thousand-Year Elixir
1,Llanowar Elves
1,Akroma's Memorial
1,Dryad Arbor
1,Harmonize
1,Scryb Ranger
1,Boreal Druid
1,Sword of the Paruns
1,Staff of Domination
1,Viridian Zealot
1,Sylvan Scrying
1,Viridian Joiner
1,Viridian Shaman
1,Alpha Status
1,Wirewood Symbiote
1,Wirewood Channeler
1,Elvish Guidance
1,Wirewood Lodge
1,Deserted Temple
1,Crop Rotation
1,Multani's Acolyte
1,Argothian Elder
1,Priest of Titania
1,Gaea's Cradle
1,Earthcraft
1,Recycle
1,Seeker of Skybreak
1,Quirion Ranger
1,Worldly Tutor
1,Concordant Crossroads
1,Fyndhorn Elves
1,Strip Mine
1,Elvish Archdruid
1,Dwynen's Elite
1,Vivien Reid
1,Ley Weaver
1,Beast Whisperer
24,Snow-Covered Forest
